IMO,Port,Country,Arrival,Departure,In Port
9074652,Das Island Anch., United Arab Emirates (UAE),"Apr 22, 03:03","Apr 22, 20:01","16h 58m"
9074652,Dahej, India,"Apr 14, 11:31","Apr 15, 13:18","1d 1h"
9074652,Das Island, United Arab Emirates (UAE),"Apr 7, 10:16","Apr 8, 11:41","1d 1h"
9074638,Shanghai, China,"Apr 18, 10:11","-","-"
9074638,Singapore Anch. 1, Singapore,"Apr 10, 14:45","Apr 12, 14:32","1d 23h"
9074638,Pasir Gudang,"Johor Anch., Malaysia","Apr 10, 02:35","-","-"
9074638,Gaolan, China,"Apr 5, 03:46","Apr 6, 09:21","1d 5h"
9074638,Das Island, United Arab Emirates (UAE),"Mar 17, 07:38","Mar 19, 16:13","2d 8h"
9074626,Das Island, United Arab Emirates (UAE),"Apr 19, 21:26","Apr 21, 09:28","1d 12h"
9074626,Das Island Anch., United Arab Emirates (UAE),"Apr 17, 21:49","Apr 19, 20:19","1d 22h"
9074626,Al Fujayrah Anch., United Arab Emirates (UAE),"Apr 14, 03:26","Apr 17, 03:22","2d 23h"
9074626,Dahej, India,"Apr 8, 20:42","Apr 10, 05:12","1d 8h"
9074626,Das Island, United Arab Emirates (UAE),"Apr 1, 08:05","-","-"
9862891,Lese, Papua New Guinea,"Apr 23, 20:44","Apr 25, 00:35","1d 3h"
9862891,Lese Anch., Papua New Guinea,"Apr 14, 23:01","Apr 23, 19:12","8d 20h"
9862891,Okpo Anch., Korea,"Mar 31, 04:29","-","-"
9862891,Gatun Anch., Panama,"Mar 9, 14:47","-","-"
9862891,Panama Canal Anch. Atlantic, Panama,"Mar 8, 22:28","Mar 9, 10:21","11h 52m"
9690169,Escombreras, Spain,"Apr 27, 04:53","-","-"
9690169,Bonny, Nigeria,"Apr 14, 12:57","Apr 18, 09:54","3d 20h"
9690169,Pt.ext. de Priorino-Ferrol, Spain,"Mar 18, 16:10","-","-"
9690169,Ferrol, Spain,"Mar 7, 09:14","Mar 18, 06:04","10d 20h"
9690169,Ferrol, Spain,"-","Mar 7, 09:04","-"
9690157,Bonny, Nigeria,"Apr 26, 13:26","-","-"
9690157,Jebel Ali Anch., United Arab Emirates (UAE),"Mar 23, 13:55","Mar 25, 04:46","1d 14h"
9690157,Dubai / Port Rashid, United Arab Emirates (UAE),"-","Mar 23, 09:17","-"
9690171,Aliaga, Turkey,"Apr 26, 06:41","Apr 27, 10:47","1d 4h"
9690171,Bonny, Nigeria,"Apr 12, 00:07","Apr 13, 23:25","1d 23h"
9690171,Santa Cruz de Tenerife Anch., Spain,"Apr 2, 19:59","Apr 3, 11:08","15h 9m"
9690171,Las Palmas (Gr.Canaria) Anch., Spain,"Apr 1, 07:30","Apr 2, 13:09","1d 5h"
9690171,Sines, Portugal,"Mar 29, 09:43","Mar 30, 15:21","1d 5h"
9690145,Bonny, Nigeria,"Apr 19, 04:19","Apr 20, 10:20","1d 6h"
9690145,Gaolan, China,"Mar 15, 01:53","Mar 16, 09:55","1d 8h"
9845788,Pyeongtaek, Korea,"Apr 18, 00:56","Apr 19, 00:18","23h 22m"
9845788,Pena Blanca Anch., Panama,"Mar 26, 14:34","-","-"
9845788,Panama Canal Anch. Atlantic, Panama,"Mar 23, 11:09","Mar 26, 09:27","2d 22h"
9845788,Sabine, United States (USA),"Mar 17, 14:36","Mar 19, 08:08","1d 17h"
9845788,Port Arthur Anch., United States (USA),"Mar 12, 23:10","Mar 17, 10:55","4d 11h"
9845764,Fos sur mer, France,"Apr 24, 23:54","Apr 26, 00:43","1d"
9845764,Arzew, Algeria,"Apr 22, 11:40","Apr 23, 15:49","1d 4h"
9845764,Fos sur mer, France,"Apr 19, 17:48","Apr 20, 19:50","1d 2h"
9845764,Lake Charles, United States (USA),"Apr 5, 16:11","Apr 6, 20:01","1d 3h"
9845764,Houston Anch., United States (USA),"Apr 3, 19:16","Apr 4, 23:06","1d 3h"
9864667,Port Rashid, Egypt,"Apr 7, 05:18","Apr 8, 05:14","23h 56m"
9864667,Kali Limenes Term., Greece,"Mar 27, 16:29","-","-"
9864667,Kali Limenes Term., Greece,"Mar 23, 08:26","Mar 27, 06:53","3d 22h"
9864667,Kali Limenes Term., Greece,"Mar 22, 20:09","Mar 23, 07:39","11h 30m"
9864667,As Suways (Suez) Anch., Egypt,"Mar 20, 18:25","Mar 21, 05:09","10h 43m"
9857365,Guayanilla, Puerto Rico,"Apr 25, 11:30","Apr 26, 17:37","1d 6h"
9857365,Point Fortin, Trinidad & Tobago,"Apr 13, 10:38","Apr 14, 11:41","1d 1h"
9857365,La Brea (Brighton) Anch., Trinidad & Tobago,"Apr 12, 13:48","Apr 13, 09:19","19h 30m"
9857365,Sabine, United States (USA),"Mar 11, 16:46","Mar 13, 03:02","1d 10h"
9861031,Sines, Portugal,"Apr 15, 15:44","Apr 16, 20:15","1d 4h"
9861031,Ingleside, United States (USA),"Apr 3, 17:12","Apr 4, 20:03","1d 2h"
9861031,Corpus Christi Anch., United States (USA),"Apr 2, 02:11","Apr 3, 14:36","1d 12h"
9861031,As Suways (Suez) Anch., Egypt,"Mar 14, 10:39","Mar 15, 05:47","19h 8m"
9872987,Singapore Anch. 1, Singapore,"Apr 11, 01:00","Apr 11, 18:39","17h 38m"
9872987,Gwangyang, Korea,"Apr 2, 04:53","Apr 4, 10:15","2d 5h"
9872987,Daebul/Yeongam-gun, Korea,"Mar 28, 23:08","Apr 1, 03:53","3d 4h"
9721736,Ingleside, United States (USA),"Apr 20, 03:55","Apr 21, 09:59","1d 6h"
9721736,Corpus Christi Anch., United States (USA),"Apr 19, 12:58","Apr 20, 01:51","12h 52m"
9721736,Guayanilla, Puerto Rico,"Apr 4, 11:26","Apr 5, 14:47","1d 3h"
9721736,Point Fortin, Trinidad & Tobago,"Mar 31, 12:40","Apr 1, 13:09","1d"
9721736,La Brea (Brighton) Anch., Trinidad & Tobago,"Mar 29, 07:45","Mar 31, 10:40","2d 2h"
9721724,Singapore Anch. 1, Singapore,"Apr 14, 15:02","Apr 15, 22:02","1d 7h"
9721724,Nagoya, Japan,"Mar 25, 23:56","Mar 27, 01:25","1d 1h"
9721724,Port Said Anch., Egypt,"Mar 4, 16:09","Mar 5, 03:54","11h 44m"
9721724,Algeciras Anch., Spain,"Feb 27, 16:09","Feb 27, 20:57","4h 48m"
9692014,Mab Tapud, Thailand,"Apr 27, 23:21","-","-"
9692014,Bonny, Nigeria,"Apr 2, 15:45","Apr 3, 22:06","1d 6h"
9692014,Santa Cruz de Tenerife Anch., Spain,"Mar 19, 09:21","Mar 19, 21:23","12h 1m"
9692014,Aliaga, Turkey,"Mar 11, 05:02","Mar 12, 22:10","1d 17h"
9692002,Santa Cruz de Tenerife Anch., Spain,"Apr 20, 07:26","-","-"
9692002,Marmara Ereglisi, Turkey,"Apr 12, 15:20","Apr 13, 16:36","1d 1h"
9692002,Bonny, Nigeria,"Mar 28, 00:12","Mar 29, 12:21","1d 12h"
9692002,Marmara Ereglisi, Turkey,"Mar 9, 12:19","Mar 10, 14:32","1d 2h"
9262223,Bonny, Nigeria,"Apr 22, 23:01","Apr 26, 09:46","3d 10h"
9262223,Jebel Ali Anch., United Arab Emirates (UAE),"Mar 12, 14:40","Mar 14, 14:36","1d 23h"
9262223,Jebel Ali Anch., United Arab Emirates (UAE),"Mar 9, 16:30","Mar 12, 12:50","2d 20h"
9262209,Santa Cruz de Tenerife Anch., Spain,"Apr 21, 08:53","Apr 23, 13:18","2d 4h"
9262209,Huelva, Spain,"Apr 18, 04:09","Apr 19, 04:50","1d"
9262209,Bonny, Nigeria,"Apr 5, 18:38","Apr 6, 20:21","1d 1h"
9262209,Santa Cruz de Tenerife Anch., Spain,"Mar 25, 09:37","Mar 25, 23:37","14h"
9262209,Montoir, France,"Mar 19, 17:17","Mar 20, 19:51","1d 2h"
9262211,Bonny, Nigeria,"Apr 17, 04:52","Apr 19, 00:37","1d 19h"
9262211,Santa Cruz de Tenerife Anch., Spain,"Apr 6, 10:26","Apr 7, 00:36","14h 9m"
9262211,Escombreras, Spain,"Apr 2, 19:37","Apr 3, 22:10","1d 2h"
9262211,Bonny, Nigeria,"Mar 20, 17:05","Mar 21, 22:20","1d 5h"
9262211,Montoir, France,"Mar 2, 16:42","Mar 3, 19:16","1d 2h"
9262235,Sines, Portugal,"Apr 12, 11:38","Apr 13, 09:50","22h 11m"
9262235,Bonny, Nigeria,"Apr 1, 16:29","Apr 2, 19:53","1d 3h"
9262235,Huelva, Spain,"Mar 19, 03:55","Mar 20, 05:12","1d 1h"
9262235,Bonny, Nigeria,"Mar 7, 20:54","Mar 9, 07:01","1d 10h"
9761839,Panama Canal Anch. Atlantic, Panama,"Apr 23, 13:20","Apr 24, 10:01","20h 40m"
9761839,Sabine, United States (USA),"Apr 17, 19:16","Apr 19, 02:06","1d 6h"
9761839,Panama Canal Anch. Atlantic, Panama,"Mar 28, 20:08","-","-"
9761839,Panama Canal Anch. Pacific, Panama,"Mar 27, 13:39","Mar 28, 07:14","17h 35m"
9761839,Okpo Anch., Korea,"Mar 3, 02:45","Mar 4, 10:17","1d 7h"
9761827,Panama Canal Anch. Pacific, Panama,"Apr 26, 14:36","Apr 27, 08:43","18h 6m"
9761827,Okpo Anch., Korea,"Apr 3, 04:24","-","-"
9761827,Anjeong, Korea,"Apr 2, 03:45","Apr 3, 02:12","22h 26m"
9761827,Pena Blanca Anch., Panama,"Mar 11, 15:52","-","-"
9761827,Panama Canal Anch. Atlantic, Panama,"Mar 10, 13:28","Mar 11, 10:48","21h 19m"
9864916,Ingleside, United States (USA),"Apr 13, 23:03","Apr 15, 02:31","1d 3h"
9864916,Corpus Christi Anch., United States (USA),"Apr 9, 16:01","Apr 13, 20:42","4d 4h"
9864916,Rotterdam Maasvlakte, Netherlands,"Mar 24, 02:20","Mar 25, 02:14","23h 53m"
9864916,Sabine, United States (USA),"Mar 4, 22:47","Mar 6, 04:08","1d 5h"
9864916,Port Arthur Anch., United States (USA),"-","Mar 4, 19:00","-"
9869942,Yanai, Japan,"Apr 22, 00:33","Apr 23, 03:17","1d 2h"
9869942,Barrow Island, Australia,"Apr 7, 18:41","Apr 8, 20:08","1d 1h"
9869942,Yangkou, China,"Mar 29, 04:35","Mar 30, 07:35","1d 3h"
9869942,Barrow Island, Australia,"Mar 17, 23:49","Mar 19, 00:56","1d 1h"
9869942,Singapore, Singapore,"Mar 10, 16:30","Mar 12, 18:28","2d 1h"
9761841,Gatun Anch., Panama,"Apr 13, 13:26","-","-"
9761841,Panama Canal Anch. Atlantic, Panama,"Apr 9, 23:32","Apr 13, 09:05","3d 9h"
9761841,Sabine, United States (USA),"Apr 4, 13:25","Apr 6, 04:00","1d 14h"
9761841,Panama Canal Anch. Atlantic, Panama,"Mar 23, 19:37","Mar 31, 18:45","7d 23h"
9761841,Panama Canal Anch. Pacific, Panama,"Mar 17, 13:49","Mar 23, 08:06","5d 18h"
9761853,Okpo Anch., Korea,"Apr 16, 22:46","Apr 19, 11:45","2d 12h"
9761853,Pena Blanca Anch., Panama,"Mar 24, 14:46","-","-"
9761853,Panama Canal Anch. Atlantic, Panama,"Mar 21, 22:28","Mar 24, 09:41","2d 11h"
9761853,Sabine, United States (USA),"Mar 16, 20:03","Mar 18, 09:10","1d 13h"
9761853,Port Arthur Anch., United States (USA),"Mar 16, 10:55","Mar 16, 17:43","6h 48m"
9766530,Freeport, United States (USA),"Apr 3, 14:34","Apr 4, 19:15","1d 4h"
9766530,Freeport Anch., United States (USA),"Apr 1, 22:50","Apr 3, 13:09","1d 14h"
9766530,Freeport Anch., United States (USA),"Mar 29, 21:38","Apr 1, 13:19","2d 15h"
9766530,Point Fortin, Trinidad & Tobago,"Mar 19, 10:07","Mar 20, 12:18","1d 2h"
9766530,Chaguaramas Anch., Trinidad & Tobago,"Mar 9, 07:04","Mar 9, 13:51","6h 47m"
9766554,Malta Anch., Malta,"Apr 14, 06:07","Apr 18, 10:27","4d 4h"
9766554,Malta Anch., Malta,"Apr 5, 16:27","Apr 6, 16:04","23h 37m"
9766554,Freeport Anch., United States (USA),"Mar 18, 18:12","-","-"
9766554,Freeport, United States (USA),"Mar 17, 14:36","Mar 18, 17:12","1d 2h"
9766554,Marmara Ereglisi, Turkey,"Feb 28, 12:48","Mar 1, 23:01","1d 10h"
9766566,Escobar LNG LNG Term., Argentina,"Apr 22, 06:09","Apr 23, 15:15","1d 9h"
9766566,Montevideo Anch., Uruguay,"Apr 21, 08:36","Apr 21, 13:22","4h 46m"
9766566,Port Arthur Anch., United States (USA),"Mar 30, 22:39","Mar 31, 12:51","14h 11m"
9766566,Sabine, United States (USA),"Mar 29, 18:40","Mar 30, 20:21","1d 1h"
9766566,Rotterdam Maasvlakte, Netherlands,"Mar 15, 01:07","Mar 16, 00:23","23h 15m"
9766578,Kisarazu, Japan,"Mar 22, 00:12","Mar 23, 03:44","1d 3h"
9766578,Withnell Bay, Australia,"Mar 11, 04:29","Mar 12, 09:29","1d 4h"
9766578,Sakai, Japan,"Mar 1, 01:41","Mar 2, 05:57","1d 4h"
9862346,Mejillones, Chile,"Apr 26, 13:10","Apr 27, 03:03","13h 53m"
9862346,Valparaiso Anch., Chile,"Apr 24, 18:21","Apr 24, 22:30","4h 8m"
9862346,Quintero, Chile,"Apr 23, 11:54","Apr 24, 15:57","1d 4h"
9862346,Sabine, United States (USA),"Mar 29, 01:44","Mar 30, 02:52","1d 1h"
9862346,Port Arthur Anch., United States (USA),"Mar 28, 16:07","Mar 28, 23:37","7h 30m"
9709037,Withnell Bay, Australia,"Apr 18, 00:28","Apr 19, 05:15","1d 4h"
9709037,Dampier Anch., Australia,"Apr 15, 15:09","Apr 17, 22:13","2d 7h"
9709037,Singapore Anch. 1, Singapore,"Apr 10, 02:29","Apr 10, 22:13","19h 43m"
9709037,Kawasaki, Japan,"Apr 1, 00:53","Apr 2, 02:11","1d 1h"
9709037,Pena Blanca Anch., Panama,"Mar 12, 15:37","-","-"
9709025,Lake Charles, United States (USA),"Apr 22, 19:07","Apr 24, 12:44","1d 17h"
9709025,Barcelona, Spain,"Apr 9, 04:40","Apr 10, 04:34","23h 54m"
9709025,As Suways (Suez) Anch., Egypt,"Apr 1, 14:57","Apr 4, 14:44","2d 23h"
9709025,Ras Laffan, Qatar,"Mar 22, 21:12","Mar 24, 05:58","1d 8h"
9709025,Singapore, Singapore,"Mar 6, 09:11","Mar 9, 06:30","2d 21h"
9744025,Singapore Anch. 1, Singapore,"Apr 22, 05:15","Apr 22, 22:37","17h 21m"
9744025,Singapore, Singapore,"Apr 20, 23:46","Apr 22, 04:54","1d 5h"
9744025,Barrow Island, Australia,"Apr 14, 23:10","Apr 16, 03:24","1d 4h"
9744025,Ningbo, China,"Apr 2, 06:11","Apr 4, 07:23","2d 1h"
9744025,Gatun Anch., Panama,"Mar 10, 15:14","-","-"
9750244,Tianjin Anch., China,"Apr 16, 09:05","-","-"
9750244,Tianjin Xingang, China,"Apr 15, 01:44","Apr 16, 07:11","1d 5h"
9750244,Walvis Bay Anch., Namibia,"Mar 23, 06:34","Mar 23, 10:13","3h 38m"
9750244,Punta Europa, Equatorial Guinea,"Mar 16, 10:29","Mar 18, 07:20","1d 20h"
9750232,Sabine, United States (USA),"Mar 16, 02:43","Mar 17, 08:23","1d 5h"
9750232,Port Arthur Anch., United States (USA),"Mar 15, 17:18","Mar 16, 00:19","7h"
9750256,Bonny, Nigeria,"Apr 21, 19:33","Apr 23, 05:44","1d 10h"
9750256,Walvis Bay Anch., Namibia,"Apr 10, 05:49","Apr 10, 12:30","6h 41m"
9750256,Mundra, India,"Mar 22, 03:03","Mar 23, 04:05","1d 1h"
9750256,Port Said Anch., Egypt,"Mar 12, 06:05","Mar 13, 03:47","21h 42m"
9750256,Port Rashid, Egypt,"Mar 9, 11:06","Mar 10, 13:54","1d 2h"
9750220,Sabine, United States (USA),"Apr 25, 17:58","Apr 27, 13:43","1d 19h"
9750220,Port Arthur Anch., United States (USA),"Apr 15, 13:52","Apr 24, 06:13","8d 16h"
9750220,Galveston, United States (USA),"Apr 8, 17:45","Apr 14, 19:36","6d 1h"
9750220,Port Arthur Anch., United States (USA),"Apr 2, 16:09","Apr 7, 12:38","4d 20h"
9750220,Sabine, United States (USA),"Apr 1, 02:24","Apr 2, 13:54","1d 11h"
9834313,Caofeidian, China,"Apr 26, 02:09","Apr 27, 07:54","1d 5h"
9834313,Port Said Anch., Egypt,"Apr 7, 03:22","-","-"
9834313,Zeebrugge, Belgium,"Mar 27, 01:49","Mar 28, 03:47","1d 1h"
9834313,As Suways (Suez) Anch., Egypt,"Mar 18, 06:05","Mar 19, 04:12","22h 7m"
9834313,Singapore Anch. 3, Singapore,"Mar 6, 17:28","Mar 7, 06:36","13h 7m"
9834296,As Suways (Suez) Anch., Egypt,"Apr 18, 15:27","Apr 19, 05:08","13h 40m"
9834296,Okpo Anch., Korea,"Mar 29, 04:33","-","-"
9834296,Anjeong, Korea,"Mar 28, 04:09","Mar 29, 02:32","22h 22m"
9834296,As Suways (Suez) Anch., Egypt,"Mar 7, 17:36","Mar 10, 16:16","2d 22h"
9834296,Port Said Anch., Egypt,"Mar 6, 19:29","Mar 7, 03:42","8h 13m"
9834301,As Suways (Suez) Anch., Egypt,"Apr 24, 06:50","Apr 25, 04:04","21h 13m"
9834301,Tianjin Xingang, China,"Apr 1, 02:19","Apr 2, 06:45","1d 4h"
9834301,Port Said Anch., Egypt,"Mar 12, 07:59","Mar 13, 04:01","20h 2m"
9834301,Zeebrugge, Belgium,"Mar 1, 22:36","Mar 4, 11:27","2d 12h"
9834301,Antwerpen Anch., Belgium,"Feb 28, 10:34","Mar 1, 20:21","1d 9h"
9785158,Freeport, United States (USA),"Apr 27, 13:02","-","-"
9785158,Singapore, Singapore,"Mar 27, 23:46","Mar 28, 17:25","17h 39m"
9785158,Singapore Anch. 1, Singapore,"Mar 27, 04:34","Mar 27, 23:28","18h 54m"
9785158,Tianjin Anch., China,"Mar 16, 02:04","-","-"
9785158,Tianjin Xingang, China,"Mar 14, 07:32","Mar 16, 00:43","1d 17h"
9766889,Thamesport, United Kingdom (UK),"Apr 21, 16:50","Apr 22, 17:34","1d"
9766889,Point Fortin, Trinidad & Tobago,"Apr 8, 10:22","Apr 9, 05:08","18h 46m"
9766889,Freeport, United States (USA),"Mar 6, 23:52","Mar 8, 13:53","1d 14h"
9766889,Freeport Anch., United States (USA),"Mar 6, 13:13","Mar 6, 22:54","9h 41m"
9850666,Freeport, United States (USA),"Apr 5, 12:43","Apr 6, 18:49","1d 6h"
9850666,Freeport Anch., United States (USA),"Apr 4, 13:33","Apr 5, 11:49","22h 15m"
9850666,Panama Canal Anch. Atlantic, Panama,"Mar 11, 21:13","Mar 31, 15:18","19d 18h"
9850666,Gatun Anch., Panama,"Mar 11, 15:57","-","-"
9850666,Panama Canal Anch. Pacific, Panama,"Mar 8, 18:09","Mar 11, 07:33","2d 13h"
9748904,Gatun Anch., Panama,"Apr 27, 14:55","-","-"
9748904,Panama Canal Anch. Atlantic, Panama,"Apr 27, 11:24","-","-"
9748904,Panama Canal Anch. Atlantic, Panama,"Apr 27, 01:29","Apr 27, 10:11","8h 42m"
9748904,Lake Charles, United States (USA),"Apr 21, 15:54","Apr 22, 22:52","1d 6h"
9748904,Fos sur mer, France,"Apr 6, 03:11","Apr 7, 07:19","1d 4h"
9862308,Darwin, Australia,"Apr 23, 20:15","Apr 25, 04:08","1d 7h"
9862308,Darwin Anch., Australia,"Apr 20, 12:21","Apr 23, 18:10","3d 5h"
9862308,Darwin Anch., Australia,"Apr 11, 00:08","Apr 19, 10:32","8d 10h"
9862308,Manila Anch., Philippines,"Apr 2, 17:11","Apr 3, 11:08","17h 57m"
9862308,Tieshan, China,"Mar 29, 04:52","Mar 30, 07:32","1d 2h"
9851646,Sabine, United States (USA),"Apr 8, 22:52","Apr 10, 00:20","1d 1h"
9851646,Algeciras Anch., Spain,"Mar 27, 03:07","Mar 27, 20:18","17h 11m"
9851646,As Suways (Suez) Anch., Egypt,"Mar 21, 12:53","Mar 22, 04:46","15h 52m"
9851646,Dahej, India,"Mar 13, 04:47","Mar 14, 12:39","1d 7h"
9851646,Barrow Island, Australia,"Feb 28, 23:14","Mar 2, 00:11","1d"
9758064,Gatun Anch., Panama,"Apr 18, 15:28","-","-"
9758064,Panama Canal Anch. Atlantic, Panama,"Apr 17, 19:58","-","-"
9758064,Panama Canal Anch. Atlantic, Panama,"Apr 17, 19:27","Apr 17, 19:52","25m"
9758064,Sabine, United States (USA),"Apr 10, 08:01","Apr 11, 19:07","1d 11h"
9758064,Port Arthur Anch., United States (USA),"Apr 9, 10:31","Apr 10, 05:06","18h 35m"
9758076,Lake Charles, United States (USA),"Mar 18, 15:35","Mar 20, 19:03","2d 3h"
9758076,Port Arthur Anch., United States (USA),"Feb 27, 21:50","Feb 28, 22:44","1d"
9792606,Gibraltar West Anch., Gibraltar,"Apr 21, 04:03","Apr 22, 09:15","1d 5h"
9792606,Montoir, France,"Apr 17, 04:33","Apr 18, 07:19","1d 2h"
9792606,Sabine, United States (USA),"Apr 3, 02:02","Apr 4, 03:39","1d 1h"
9792606,Milford Haven, United Kingdom (UK),"Mar 9, 09:59","Mar 14, 14:55","5d 4h"
9241267,Bonny, Nigeria,"Apr 20, 17:16","Apr 21, 22:47","1d 5h"
9241267,Singapore Anch. 1, Singapore,"Mar 8, 01:51","Mar 15, 08:58","7d 7h"
9241267,Yung An, Taiwan,"Mar 2, 01:06","Mar 3, 00:17","23h 11m"
9216298,Hazira, India,"Apr 12, 03:24","Apr 13, 05:31","1d 2h"
9216298,Santa Cruz de Tenerife Anch., Spain,"Mar 9, 08:34","Mar 9, 17:04","8h 29m"
9216298,Huelva, Spain,"Mar 6, 06:04","Mar 7, 06:23","1d"
9216298,Santa Cruz de Tenerife Anch., Spain,"Mar 1, 09:33","Mar 3, 09:21","1d 23h"
9216303,Sines Anch., Portugal,"Apr 19, 14:01","-","-"
9216303,Sines, Portugal,"Apr 18, 13:26","Apr 19, 13:47","1d"
9216303,Bonny, Nigeria,"Apr 7, 23:02","Apr 9, 12:29","1d 13h"
9216303,Santa Cruz de Tenerife Anch., Spain,"Mar 24, 09:12","Mar 24, 15:28","6h 16m"
9216303,Huelva, Spain,"Mar 21, 05:28","Mar 22, 08:46","1d 3h"
9360922,Kisarazu, Japan,"Apr 19, 00:10","Apr 20, 02:30","1d 2h"
9360922,Lese, Papua New Guinea,"Apr 6, 20:34","Apr 8, 01:28","1d 4h"
9360922,Yung An, Taiwan,"Mar 25, 23:53","Mar 26, 23:34","23h 41m"
9360922,Lese, Papua New Guinea,"Mar 15, 20:37","Mar 17, 17:27","1d 20h"
9360922,Nagoya, Japan,"Mar 3, 05:28","Mar 4, 07:16","1d 1h"
9361639,Lese, Papua New Guinea,"Apr 20, 20:21","Apr 22, 00:44","1d 4h"
9361639,Dongjiakou, China,"Apr 9, 02:12","Apr 10, 03:36","1d 1h"
9361639,Lese, Papua New Guinea,"Mar 27, 20:28","-","-"
9361639,Lese Anch., Papua New Guinea,"Mar 23, 21:57","Mar 27, 18:58","3d 21h"
9361639,Lese, Papua New Guinea,"Mar 22, 00:57","Mar 23, 15:35","1d 14h"
9854624,Pyeongtaek, Korea,"Apr 18, 23:50","Apr 19, 23:36","23h 46m"
9854624,Pena Blanca Anch., Panama,"Mar 27, 14:32","-","-"
9854624,Panama Canal Anch. Atlantic, Panama,"Mar 25, 17:45","Mar 27, 09:43","1d 15h"
9854624,Sabine, United States (USA),"Mar 19, 13:14","Mar 21, 04:01","1d 14h"
9854624,Port Arthur Anch., United States (USA),"Mar 19, 04:50","Mar 19, 10:49","5h 59m"
9854612,Sabine, United States (USA),"Apr 18, 19:17","Apr 20, 01:36","1d 6h"
9854612,Yung An, Taiwan,"Mar 12, 00:03","Mar 13, 00:07","1d"
9613135,Dongjiakou, China,"Apr 23, 00:21","Apr 24, 01:56","1d 1h"
9613135,Lese, Papua New Guinea,"Apr 12, 20:30","Apr 13, 21:55","1d 1h"
9613135,Dongjiakou, China,"Apr 2, 00:37","Apr 4, 03:18","2d 2h"
9613135,Lese, Papua New Guinea,"Mar 20, 20:29","Mar 21, 22:59","1d 2h"
9613135,Lese Anch., Papua New Guinea,"Mar 19, 23:06","Mar 20, 19:08","20h 2m"
9760782,Boryeong, Korea,"Apr 16, 20:41","-","-"
9760782,Boryeong, Korea,"Apr 15, 08:38","Apr 16, 19:55","1d 11h"
9760782,Pena Blanca Anch., Panama,"Mar 21, 13:34","-","-"
9760782,Panama Canal Anch. Atlantic, Panama,"Mar 20, 21:46","Mar 21, 08:40","10h 54m"
9760782,Lake Charles, United States (USA),"Mar 15, 15:58","Mar 16, 19:42","1d 3h"
9760768,Thamesport, United Kingdom (UK),"Apr 19, 01:21","Apr 20, 02:38","1d 1h"
9760768,Cameron, United States (USA),"Apr 1, 16:48","-","-"
9760768,Lake Charles, United States (USA),"Mar 30, 15:03","Apr 1, 14:35","1d 23h"
9760768,Port Arthur Anch., United States (USA),"Mar 15, 18:51","Mar 19, 19:54","4d 1h"
9760768,Port Arthur Anch., United States (USA),"Mar 9, 22:37","Mar 10, 20:15","21h 37m"
9760770,Panama Canal Anch. Pacific, Panama,"Apr 13, 21:50","Apr 14, 02:33","4h 43m"
9760770,Pena Blanca Anch., Panama,"Apr 13, 15:28","-","-"
9760770,Panama Canal Anch. Atlantic, Panama,"Apr 11, 14:08","Apr 13, 10:03","1d 19h"
9760770,Lake Charles, United States (USA),"Apr 6, 16:35","Apr 7, 19:37","1d 3h"
9155157,Okpo Anch., Korea,"Apr 14, 23:38","-","-"
9155157,Okpo Anch., Korea,"Apr 7, 05:56","Apr 13, 08:52","6d 2h"
9155157,Incheon, Korea,"Apr 5, 03:32","Apr 6, 05:51","1d 2h"
9155157,Ras Laffan, Qatar,"Mar 19, 15:44","Mar 20, 12:50","21h 6m"
9155157,Pyeongtaek, Korea,"Mar 2, 21:57","Mar 4, 01:56","1d 3h"
9155145,Incheon, Korea,"Apr 12, 04:31","Apr 13, 01:28","20h 57m"
9155145,Ras Laffan, Qatar,"Mar 26, 15:55","Mar 28, 03:57","1d 12h"
9654878,Gladstone, Australia,"Apr 17, 17:18","Apr 18, 22:55","1d 5h"
9654878,Gladstone Anch., Australia,"Apr 14, 09:47","Apr 17, 15:18","3d 5h"
9654878,Anegasaki, Japan,"Mar 31, 05:17","Apr 1, 10:05","1d 4h"
9654878,Gladstone, Australia,"Mar 20, 21:54","Mar 22, 01:50","1d 3h"
9654878,Gladstone Anch., Australia,"Mar 18, 01:51","Mar 20, 20:01","2d 18h"
9654880,Sakai, Japan,"Apr 1, 00:58","Apr 2, 04:15","1d 3h"
9654880,Pampa Melchorita, Peru,"Mar 5, 20:05","Mar 7, 03:53","1d 7h"
9654880,Pisco Anch., Peru,"Mar 5, 12:29","Mar 5, 15:22","2h 53m"
9654880,Valparaiso Anch., Chile,"-","Feb 28, 17:56","-"
9630004,Al Fujayrah Anch., United Arab Emirates (UAE),"Apr 18, 03:25","Apr 18, 21:57","18h 31m"
9859741,Ningbo, China,"Apr 18, 02:07","Apr 20, 03:20","2d 1h"
9859741,Gladstone Anch., Australia,"Apr 7, 16:43","Apr 8, 04:33","11h 50m"
9859741,Gladstone, Australia,"Apr 6, 11:18","Apr 7, 15:17","1d 3h"
9859741,Gladstone Anch., Australia,"Apr 4, 18:36","Apr 6, 09:52","1d 15h"
9859741,Ningbo Anch., China,"Mar 23, 00:47","-","-"
9845013,Ingleside, United States (USA),"Apr 17, 04:44","Apr 18, 12:54","1d 8h"
9845013,Corpus Christi Anch., United States (USA),"Apr 16, 16:12","Apr 17, 01:33","9h 21m"
